id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
300726,1,1,6.81,10,1.32,0,30.4,3.2,0,0
300755,1,1,6.81,21,0.11,1,29.9,4.6,0,0
300780,1,1,6.81,8,1.13,0,2.3,0.2,0,0
300804,1,0,6.81,22,0.06,0,59.4,5.2,0,0
300975,1,1,6.81,28,0.08,0,132.9,5.8,0,0
300989,1,0,0.58,4,1.39,0,0.0,0.0,0,1
301068,0,0,1.78,19,0.0,1,0.0,0.0,0,1
301115,1,0,1.01,16,0.0,0,0.0,0.0,0,1
301204,1,0,4.56,24,0.0,0,61.5,4.6,0,1
301209,0,0,1.16,13,0.0,0,0.0,0.0,5,1
301210,1,0,0.43,7,1.54,0,0.0,0.0,0,1
301243,0,0,1.41,18,0.0,0,0.0,0.0,0,1
301254,1,1,6.81,10,1.18,0,22.4,1.1,0,0
301275,1,1,6.81,24,1.34,1,128.1,8.8,0,0
301297,1,0,4.03,18,0.0,0,14.2,1.8,0,1
301372,1,1,6.81,21,0.35,0,34.6,2.4,0,0
301381,1,1,3.83,16,0.0,2,71.2,4.3,0,1
301434,1,0,1.94,22,0.0,0,0.0,0.0,0,1
301494,1,0,6.81,22,0.09,0,46.6,3.2,0,0
301531,1,1,1.82,18,0.0,0,0.0,0.0,0,1
301596,1,0,6.81,21,0.3,0,76.3,4.6,0,0
301682,1,0,6.81,21,0.86,0,18.9,1.8,0,0
301691,1,0,6.81,21,0.42,0,123.8,4.3,0,0
301704,0,0,0.19,6,1.78,0,0.0,0.0,0,1
301740,1,0,6.81,20,1.05,0,56.8,6.4,0,0
301766,1,0,1.01,19,0.0,0,0.0,0.0,0,1
301777,1,1,6.81,20,1.89,0,17.0,2.0,0,0
301783,1,0,6.81,21,0.13,0,12.1,2.0,0,0
301793,0,0,0.82,12,0.0,0,0.0,0.0,0,1
301802,0,0,0.88,21,0.0,1,0.0,0.0,0,1
301814,0,0,0.64,13,1.34,0,0.0,0.0,0,1
301815,1,1,6.81,22,1.51,0,90.0,12.3,0,0
301822,1,1,6.81,10,1.24,0,11.9,1.2,0,0
301838,1,0,6.81,22,1.95,0,60.7,3.8,0,0
301845,0,0,0.9,19,0.01,0,0.0,0.0,0,1
301854,1,0,5.58,22,0.0,0,19.1,1.9,0,1
301907,1,1,6.81,12,0.49,4,159.0,6.6,0,0
301958,1,1,6.8,18,1.86,1,9.0,1.7,0,0
301998,1,1,6.8,16,1.77,0,45.6,3.7,0,0
302026,0,0,0.5,12,0.0,0,0.0,0.0,0,1
302072,1,1,6.8,15,1.11,0,33.5,2.4,0,0
302104,1,0,6.8,21,0.42,0,8.2,0.5,0,0
302217,1,1,6.8,10,1.16,0,53.2,4.8,0,0
302293,1,0,6.8,18,1.8,0,12.8,0.8,0,0
302448,1,0,3.24,12,0.0,0,35.7,1.6,0,1
302485,1,1,6.8,24,0.96,2,133.4,6.0,0,0
302490,1,0,3.81,18,0.0,0,49.3,1.4,0,1
302502,0,0,1.01,17,0.0,0,0.0,0.0,0,1
302554,1,1,6.8,21,0.47,0,45.7,3.1,0,0
302571,1,1,6.8,33,1.49,2,113.8,5.5,1,0
302575,1,1,6.36,20,0.0,0,94.0,5.4,0,1
302623,1,1,6.8,17,1.62,0,56.3,3.9,0,0
302655,1,0,6.8,12,1.89,0,4.1,0.2,5,0
302670,0,0,0.44,11,0.0,0,0.0,0.0,0,1
302675,1,1,5.09,26,0.0,0,44.3,6.1,0,1
302714,1,1,6.8,10,1.28,0,45.7,3.6,0,0
302741,1,0,4.87,26,0.0,1,22.2,0.8,0,1
302778,1,0,6.8,8,1.18,0,20.0,0.6,0,0
302786,1,1,6.8,12,0.42,0,103.4,3.2,0,0
302865,1,1,6.8,22,1.89,1,9.8,0.7,0,0
302869,0,0,1.01,20,0.0,0,0.0,0.0,0,1
302876,1,0,6.8,13,0.14,1,64.4,7.4,0,0
302934,1,0,1.68,0,0.0,0,0.0,0.0,4,1
302979,1,1,6.8,21,0.32,1,14.7,2.2,0,0
302981,1,0,6.8,20,1.72,0,7.2,0.4,0,0
303021,0,0,0.91,0,0.0,0,0.0,0.0,6,1
303041,1,0,4.15,30,0.0,0,78.8,20.3,0,1
303101,1,1,6.8,17,1.72,0,32.6,5.2,0,0
303180,1,1,6.8,17,1.55,0,87.4,4.9,3,0
303235,1,0,0.86,0,0.0,0,0.0,0.0,5,1
303249,0,0,1.77,0,0.0,0,0.0,0.0,0,1
303260,1,0,3.27,13,0.0,0,86.7,2.9,0,1
303285,1,1,6.8,25,0.44,1,48.0,4.0,0,0
303301,1,1,6.8,24,1.92,0,193.4,13.7,0,0
303440,0,0,1.77,19,0.0,0,0.0,0.0,0,1
303461,1,1,6.8,24,0.89,0,86.6,6.3,0,0
303506,1,1,6.8,16,1.61,0,41.9,2.1,0,0
303518,1,0,6.8,21,0.22,0,94.0,6.5,0,0
303527,1,1,0.81,17,0.0,0,0.0,0.0,0,1
303535,0,0,3.02,16,0.0,3,16.0,6.4,0,1
303570,0,0,0.43,7,1.54,0,0.0,0.0,0,1
303599,1,1,6.8,14,1.62,0,107.6,9.5,0,0
303634,1,0,0.91,21,0.0,1,0.0,0.0,0,1
303639,1,1,6.8,20,0.02,0,44.7,5.0,0,0
303658,0,0,1.6,18,0.0,0,0.0,0.0,0,1
303675,1,1,6.8,12,0.21,1,120.7,6.3,0,0
303689,0,0,1.82,22,0.0,0,0.0,0.0,0,1
303696,1,1,6.8,18,1.81,1,52.7,4.1,0,0
303755,1,0,6.8,21,0.34,0,33.3,1.5,0,0
303764,1,0,6.8,22,1.32,0,6.2,0.2,0,0
303807,1,0,0.13,4,1.85,0,0.0,0.0,0,1
303896,0,0,1.0,18,0.0,0,0.0,0.0,0,1
303920,1,1,6.8,24,1.05,0,93.8,3.6,0,0
303939,0,0,0.27,6,1.7,0,0.0,0.0,0,1
304009,1,1,6.8,12,0.36,0,64.7,5.3,0,0
304201,1,1,6.79,19,1.83,0,27.3,1.0,0,0
304231,1,1,6.79,10,1.41,0,82.1,5.8,0,0
304234,1,1,7.35,23,1.07,0,62.0,5.8,0,1
304296,0,0,1.71,22,0.0,0,0.0,0.0,0,1
304394,1,0,6.79,20,1.53,0,34.2,1.0,1,0
304436,1,1,6.79,16,1.69,0,91.1,6.5,0,0
304534,1,0,3.64,24,0.0,0,8.7,0.8,0,1
304600,0,0,1.95,19,0.0,0,3.0,0.3,0,1
304614,1,0,2.78,15,0.0,2,15.9,2.5,0,1
304618,0,0,3.05,14,0.0,0,5.3,0.8,0,1
304642,1,0,1.51,23,0.0,0,0.0,0.0,0,1
304703,1,0,6.79,21,0.34,0,223.2,19.6,0,0
304740,1,1,6.79,21,0.21,0,19.4,1.6,0,0
304788,0,0,1.64,0,0.0,0,0.0,0.0,6,1
304803,1,1,6.79,12,0.24,0,53.1,9.2,0,0
304910,0,0,1.0,21,0.0,0,0.0,0.0,0,1
305043,0,0,1.0,16,0.0,0,0.0,0.0,0,1
305075,1,0,6.79,25,0.1,2,99.9,4.8,0,0
305188,1,1,3.79,18,0.0,2,15.6,1.3,0,1
305210,0,0,0.73,16,0.02,1,0.0,0.0,0,1
305246,1,0,1.97,37,0.0,0,2.4,1.0,0,1
305284,0,0,0.7,17,0.01,0,0.0,0.0,0,1
305379,0,0,1.28,21,0.0,0,0.0,0.0,0,1
305395,1,1,6.79,10,1.41,0,20.0,1.8,0,0
305418,1,1,6.79,24,0.95,0,87.0,4.5,0,0
305505,1,0,1.51,21,0.0,0,0.0,0.0,0,1
305609,1,1,6.79,15,1.41,0,56.9,2.0,0,0
305630,1,1,6.79,15,1.27,0,24.2,2.1,0,0
305679,1,1,6.79,20,1.66,0,77.3,9.6,0,0
305866,1,1,6.79,18,1.75,0,26.2,2.7,0,0
305895,1,0,6.79,21,0.47,3,20.2,1.4,0,0
305911,1,0,7.52,16,1.62,0,115.3,45.7,0,1
305932,1,0,6.79,22,0.04,0,34.8,2.4,0,0
305956,1,0,6.79,8,1.4,1,30.4,5.4,0,0
305984,1,0,6.79,13,1.74,0,97.5,8.9,0,0
306025,0,0,0.44,10,0.0,2,0.0,0.0,0,1
306054,0,0,1.08,23,0.01,0,0.0,0.0,0,1
306100,1,0,0.21,3,1.76,0,0.0,0.0,0,1
306209,0,0,1.92,23,0.0,0,0.0,0.0,0,1
306285,0,0,0.49,3,1.48,0,0.0,0.0,0,1
306305,0,0,0.11,10,1.86,0,0.0,0.0,0,1
306400,1,0,1.44,0,0.0,0,0.0,0.0,5,1
306475,1,1,5.18,7,0.0,0,36.5,1.8,0,1
306491,1,0,1.81,0,0.0,1,0.0,0.0,6,1
306536,1,0,1.32,22,0.0,0,0.0,0.0,0,1
306679,1,1,6.79,20,0.09,0,55.5,1.7,0,0
306694,1,1,7.62,17,1.03,0,122.2,7.4,0,1
306716,1,0,6.79,20,0.9,0,146.4,13.8,0,0
306765,0,0,1.84,0,0.0,0,0.0,0.0,1,1
306814,1,1,6.79,18,1.66,0,52.0,5.0,0,0
306851,1,1,6.79,15,1.33,0,51.8,5.0,0,0
306865,1,0,6.79,21,0.18,0,78.9,5.5,0,0
306897,1,1,6.79,18,1.77,0,140.4,14.7,0,0
306933,1,1,5.53,25,0.0,0,223.7,16.8,0,1
306960,0,0,1.94,19,0.0,0,0.0,0.0,0,1
306999,1,1,6.79,22,0.02,1,60.9,2.7,0,0
307009,1,0,6.79,22,1.19,0,27.9,3.4,0,0
307053,1,0,6.79,25,0.36,0,32.6,1.5,0,0
307066,0,0,3.73,15,0.0,0,2.0,0.1,0,1
307115,1,1,6.79,37,0.42,0,173.0,3.4,0,0
307128,1,0,1.94,17,0.0,0,0.0,0.0,0,1
307151,0,0,0.8,14,0.0,0,0.0,0.0,0,1
307167,1,0,6.79,21,0.59,0,158.2,7.9,0,0
307228,1,1,6.79,10,1.29,0,25.4,2.2,0,0
307296,1,1,6.79,10,1.13,0,66.8,8.3,0,0
307314,1,0,4.79,24,0.0,0,23.1,1.2,0,1
307330,1,0,4.44,30,0.0,0,13.7,0.8,0,1
307343,1,0,1.62,21,0.0,0,0.0,0.0,0,1
307492,1,0,4.01,20,0.0,0,21.5,1.9,0,1
307565,1,0,6.79,22,0.07,0,25.4,2.1,0,0
307584,1,0,6.79,22,1.04,0,17.9,1.8,0,0
307594,0,0,1.24,21,0.0,0,0.0,0.0,0,1
307643,0,0,0.7,16,0.01,0,0.0,0.0,0,1
307781,0,0,1.07,20,0.0,0,0.0,0.0,0,1
307894,1,1,6.79,14,0.24,0,131.5,5.3,0,0
307946,1,0,1.25,18,0.0,0,0.0,0.0,0,1
307969,1,0,6.79,20,1.09,0,208.6,13.0,0,0
308000,1,1,6.79,16,1.59,0,65.5,4.3,0,0
308056,0,0,1.25,0,0.0,0,0.0,0.0,0,1
308148,0,0,0.5,9,1.48,0,0.0,0.0,0,1
308149,0,0,0.53,11,0.0,0,0.0,0.0,0,1
308164,0,0,0.99,19,0.0,0,0.0,0.0,0,1
308351,1,0,6.79,25,0.23,1,23.2,2.1,0,0
308354,1,1,6.79,10,1.36,1,29.4,1.7,0,0
308358,0,0,2.93,17,0.0,0,60.8,3.0,0,1
308486,1,0,1.25,18,0.0,0,0.0,0.0,0,1
308605,1,0,4.54,21,0.0,0,30.2,1.1,0,1
308620,1,0,2.85,16,0.0,0,3.3,0.2,0,1
308682,1,1,6.78,16,1.58,0,35.8,2.1,0,0
308757,1,0,6.78,24,1.69,0,55.1,6.6,0,0
308764,0,0,1.25,17,0.0,0,0.0,0.0,0,1
308909,1,0,2.98,15,0.0,0,21.2,1.1,0,1
308924,1,0,1.28,21,0.0,0,0.0,0.0,0,1
308927,0,0,4.29,22,0.0,0,45.4,3.8,0,1
308989,1,0,1.76,18,0.0,0,0.0,0.0,0,1
309022,1,0,0.71,12,0.0,1,0.0,0.0,0,1
309025,1,0,5.07,13,0.0,0,45.5,3.7,0,1
309033,0,0,0.34,5,1.63,0,0.0,0.0,0,1
309092,1,1,6.78,6,1.73,0,5.3,2.6,0,0
309112,1,1,6.78,17,1.74,0,19.2,2.0,0,0
309309,0,0,1.75,44,0.0,0,0.0,0.0,0,1
309376,1,1,6.78,10,1.41,0,41.0,2.9,0,0
309411,1,0,5.68,10,0.0,0,6.5,0.4,5,1
309439,1,0,1.17,20,0.01,0,0.0,0.0,0,1
309477,1,0,5.33,12,0.0,1,48.8,1.5,0,1
309485,0,0,1.52,21,0.0,1,0.0,0.0,0,1
309573,1,1,1.25,20,0.0,2,0.0,0.0,0,1
309632,1,0,3.15,14,0.0,0,4.4,0.4,0,1
309641,0,0,0.98,18,0.0,0,0.0,0.0,0,1
309696,1,0,4.0,5,0.0,0,2.0,0.2,0,1
309744,1,1,6.78,22,0.01,1,58.5,3.1,0,0
309789,1,1,4.82,24,0.0,0,5.5,0.7,0,1
309800,0,0,0.47,8,1.51,0,0.0,0.0,0,1
309808,1,0,7.46,18,1.39,1,49.9,2.8,0,1
309896,0,0,0.96,0,0.0,3,0.0,0.0,5,1
310091,0,0,1.39,23,0.7,0,0.0,0.0,0,1
310147,0,0,4.26,26,0.0,0,29.6,1.6,0,1
310166,1,1,6.78,24,1.04,0,95.7,3.7,0,0
310186,1,1,6.78,32,1.0,2,163.5,12.9,0,0
310241,0,0,0.47,8,1.51,0,0.0,0.0,0,1
310242,1,1,7.36,15,1.62,0,128.2,5.0,0,1
310252,0,0,3.41,16,0.0,0,34.4,5.0,0,1
310289,0,0,1.06,19,0.0,0,0.0,0.0,0,1
310294,0,0,1.64,0,0.0,0,0.0,0.0,0,1
310299,1,1,6.78,15,1.26,0,46.6,14.3,0,0
310325,0,0,1.43,21,0.0,0,0.0,0.0,0,1
310343,1,0,3.95,25,0.0,0,19.6,0.6,0,1
310370,1,1,6.78,15,1.32,1,43.8,2.9,0,0
310415,1,0,0.52,9,1.45,0,0.0,0.0,0,1
310429,1,0,1.65,0,0.0,1,0.0,0.0,6,1
310535,1,0,6.78,23,1.8,1,54.7,3.2,0,0
310619,1,1,6.78,22,1.36,0,132.0,9.9,0,0
310645,1,1,6.02,17,0.0,0,72.2,5.0,0,1
310693,1,0,0.95,39,0.0,3,0.0,0.0,0,1
310701,1,1,6.78,16,1.63,0,55.8,3.3,0,0
310724,1,1,6.78,10,1.24,0,24.9,2.4,0,0
310726,1,1,6.78,14,1.59,0,18.2,6.1,0,0
310766,1,0,3.56,14,0.0,0,35.1,1.0,0,1
310814,0,0,0.53,16,1.45,0,0.0,0.0,3,1
310832,1,1,6.78,20,0.05,0,48.0,1.8,0,0
310980,0,0,1.06,19,0.0,0,0.0,0.0,0,1
311064,0,0,3.72,14,0.0,0,4.1,0.4,0,1
311076,1,1,6.78,20,1.93,0,133.3,16.6,0,0
311085,1,1,4.12,26,0.0,0,81.3,14.7,0,1
311089,1,1,6.78,16,1.61,1,31.4,2.1,0,0
311107,1,0,6.78,21,0.14,0,28.4,1.6,0,0
311172,1,0,1.97,53,0.0,1,3.2,1.1,0,1
311178,1,1,6.78,16,0.3,0,69.0,5.8,0,0
311240,0,0,0.49,9,1.48,0,0.0,0.0,0,1
311261,1,1,6.78,15,1.62,0,117.5,6.5,0,0
311293,1,0,7.51,21,0.89,0,27.4,1.7,0,1
311304,0,0,1.66,0,0.43,0,0.0,0.0,4,1
311307,1,1,6.78,18,1.96,0,42.9,4.4,0,0
311320,0,0,3.87,21,0.0,0,11.9,0.5,0,1
311378,1,1,7.41,28,1.32,1,132.3,13.0,0,1
311390,0,0,0.92,21,0.0,0,0.0,0.0,0,1
311391,1,1,1.58,20,0.51,0,0.0,0.0,0,1
311478,1,0,5.45,22,0.0,0,9.0,0.7,0,1
311548,0,0,0.59,21,0.0,1,0.0,0.0,0,1
311585,1,1,6.78,12,0.16,0,70.0,9.4,0,0
311691,1,1,6.78,21,0.3,1,116.3,8.6,0,0
311768,1,1,6.77,21,0.18,0,163.3,23.2,0,0
311934,1,1,6.77,16,1.55,1,53.9,4.1,0,0
311973,0,0,1.15,23,0.93,0,0.0,0.0,0,1
311984,1,0,6.77,22,1.69,0,4.0,0.5,0,0
312019,0,0,0.65,23,0.0,0,0.0,0.0,0,1
312028,0,0,0.6,18,0.0,0,0.0,0.0,1,1
312130,0,0,0.92,0,1.16,0,0.0,0.0,1,1
312160,1,0,4.63,26,0.0,0,50.0,3.6,0,1
312173,1,1,6.77,29,1.49,0,128.8,16.2,0,0
312227,1,1,6.77,32,1.25,0,109.2,16.3,0,0
312257,0,0,1.19,21,0.9,0,0.0,0.0,0,1
312289,1,0,6.77,18,0.11,0,23.8,3.3,0,0
312312,0,0,4.95,21,0.0,2,69.8,5.5,0,1
312350,1,1,3.22,15,0.0,1,14.6,2.2,0,1
312377,1,0,6.77,38,0.72,0,74.0,5.2,0,0
312379,1,0,6.77,22,1.96,0,120.2,10.6,0,0
312431,0,0,0.29,20,1.8,2,0.0,0.0,0,1
312439,1,0,6.77,21,1.84,0,82.3,7.5,0,0
312485,0,0,1.43,51,0.65,0,0.0,0.0,0,1
312510,1,1,6.77,16,1.76,0,111.7,5.2,0,0
312538,1,0,6.77,22,1.07,0,121.0,10.3,0,0
312636,1,1,6.77,24,1.0,1,30.1,5.1,0,0
312727,1,0,6.77,12,0.92,0,76.3,3.5,0,0
312820,0,0,0.32,18,0.0,11,0.0,0.0,0,1
312941,0,0,0.38,21,1.7,2,0.0,0.0,0,1
312952,1,1,6.76,22,1.1,0,14.7,0.6,0,0
312963,0,0,1.97,24,0.11,0,0.0,0.0,0,1
312973,0,0,3.84,18,0.0,1,4.8,0.4,0,1
312985,1,1,4.46,24,0.0,0,53.3,1.3,0,1
313087,1,0,1.33,21,0.75,0,0.0,0.0,0,1
313110,1,0,5.25,22,0.0,0,38.0,1.7,0,1
313319,0,0,1.73,18,0.0,0,0.0,0.0,0,1
313358,1,0,5.87,25,0.0,0,16.6,3.6,0,1
313385,1,0,1.97,23,0.1,0,1.6,0.1,0,1
313451,1,1,6.76,18,1.87,0,42.4,5.2,0,0
313456,0,0,0.29,20,0.0,3,0.0,0.0,0,1
313628,0,0,0.48,19,1.59,0,0.0,0.0,0,1
313686,1,0,3.56,17,0.0,0,15.7,4.2,0,1
313704,1,0,4.36,21,0.0,0,8.0,0.6,0,1
313770,0,0,0.62,23,0.0,0,0.0,0.0,0,1
313774,0,0,1.34,21,0.0,0,0.0,0.0,0,1
313794,1,1,1.97,23,0.1,0,0.0,0.0,0,1
313823,1,0,4.55,26,0.0,1,3.6,0.5,0,1
313842,1,1,6.76,17,1.93,1,118.8,12.4,0,0
313896,1,1,6.76,17,1.75,0,46.9,3.1,0,0
313917,1,1,6.76,19,1.92,0,45.9,3.4,0,0
313944,0,0,1.19,22,0.88,0,0.0,0.0,0,1
313965,1,0,4.97,26,0.0,0,25.1,1.1,0,1
313986,0,0,1.97,23,0.1,0,37.0,1.0,0,1
314058,1,1,6.76,12,0.19,1,32.4,1.8,0,0
314063,1,1,6.76,10,1.4,0,13.8,1.3,0,0
314073,1,1,6.76,19,1.7,0,30.8,3.1,0,0
314150,0,0,0.44,21,1.53,0,0.0,0.0,0,1
314151,1,0,6.76,21,0.19,0,52.2,5.4,0,0
314255,1,1,0.63,23,0.0,0,0.0,0.0,0,1
314268,1,1,7.23,18,0.0,0,51.1,1.5,0,1
314314,0,0,0.77,15,0.0,0,0.0,0.0,0,1
314383,1,0,4.11,30,0.0,2,28.3,0.7,0,1
314499,1,0,0.77,2,0.0,0,0.0,0.0,0,1
314554,0,0,0.34,19,1.63,0,0.0,0.0,0,1
314578,0,0,0.47,73,1.51,2,0.0,0.0,0,1
314625,0,0,0.77,17,0.0,0,0.0,0.0,0,1
314650,1,1,6.75,12,0.32,0,57.5,2.6,0,0
314694,1,0,6.75,25,0.3,0,22.4,1.9,0,0
314719,0,0,0.88,23,0.0,0,0.0,0.0,0,1
314886,1,0,0.5,20,1.47,0,0.0,0.0,0,1
314962,1,1,6.75,21,0.1,1,128.8,10.6,0,0
314977,1,1,6.75,17,1.68,2,135.6,6.6,0,0
314982,1,1,6.75,12,0.98,0,48.1,2.4,0,0
314998,1,0,1.32,21,0.75,1,0.0,0.0,0,1
315040,0,0,4.3,26,0.0,2,50.1,14.0,0,1
315128,1,1,2.96,18,0.0,0,14.2,2.1,0,1
315395,1,1,0.4,19,1.66,1,0.0,0.0,0,1
315414,1,1,6.75,37,0.48,1,98.3,19.6,0,0
315455,1,0,6.75,21,0.17,0,76.9,7.1,0,0
315606,0,0,0.32,0,1.74,0,0.0,0.0,3,1
315631,0,0,0.71,24,0.0,0,0.0,0.0,0,1
315684,0,0,0.76,22,1.3,0,0.0,0.0,0,1
315752,1,0,6.74,21,1.75,0,30.7,2.4,0,0
315755,0,0,1.39,23,0.67,0,0.0,0.0,0,1
315772,1,0,6.74,21,0.1,0,139.7,14.1,0,0
315800,0,0,0.85,21,0.0,0,0.0,0.0,0,1
315819,1,0,1.79,23,0.27,0,0.0,0.0,0,1
315841,0,0,0.13,12,0.0,0,0.0,0.0,0,1
315877,1,1,0.57,0,1.48,0,0.0,0.0,4,1
316005,1,1,6.74,20,0.04,0,50.5,19.4,0,0
316116,0,0,0.46,19,1.51,0,0.0,0.0,0,1
316211,0,0,6.74,26,0.24,0,43.7,3.0,0,0
316268,0,0,3.33,22,0.0,0,11.6,0.8,0,1
316287,1,1,0.68,22,1.37,0,0.0,0.0,0,1
316363,0,0,1.97,21,0.08,0,21.8,3.0,0,1
316366,1,0,3.17,0,0.0,2,36.8,2.2,2,1
316378,1,1,6.34,31,0.0,1,67.8,4.7,0,1
316390,1,1,1.2,17,0.0,0,0.0,0.0,0,1
316397,1,0,3.63,16,0.0,0,13.8,1.1,0,1
316419,0,0,1.54,45,0.0,0,0.0,0.0,0,1
316429,1,1,1.06,8,0.0,0,0.0,0.0,0,1
316453,1,0,6.74,20,1.68,0,63.2,6.2,0,0
316476,1,1,6.74,17,1.69,0,31.2,3.3,0,0
316510,1,1,6.74,9,1.41,0,23.5,1.6,0,0
316639,1,1,6.74,21,0.1,0,89.5,9.2,0,0
316682,1,0,6.74,22,0.79,0,1.4,0.1,0,0
316685,0,0,1.13,7,0.01,3,0.0,0.0,0,1
316716,1,0,6.31,18,0.0,10,22.7,3.2,0,1
316741,1,0,3.3,14,0.0,0,36.0,2.5,0,1
316763,1,1,6.74,10,1.28,0,42.6,2.2,0,0
316828,1,0,6.74,21,0.49,0,37.1,5.6,0,0
316878,0,0,1.97,21,0.0,2,6.0,0.9,0,1
316942,0,0,1.29,48,0.76,0,0.0,0.0,0,1
317086,0,0,0.58,22,0.82,8,0.0,0.0,0,1
317200,0,0,0.75,22,0.0,0,0.0,0.0,0,1
317225,0,0,3.56,18,0.0,0,46.7,2.4,0,1
317234,1,0,2.75,18,0.0,0,15.4,1.0,0,1
317253,0,0,3.3,14,0.0,0,14.2,0.5,0,1
317291,1,0,6.73,21,0.29,0,39.2,2.2,0,0
317339,0,0,0.14,12,1.91,0,0.0,0.0,0,1
317396,1,0,3.83,10,0.0,1,1.4,0.1,4,1
317444,1,0,6.73,20,0.61,1,27.0,1.2,0,0
317475,0,0,0.7,20,1.34,0,0.0,0.0,0,1
317540,1,1,6.73,24,1.09,0,190.2,55.8,0,0
317548,1,0,0.94,0,0.0,0,0.0,0.0,0,1
317666,1,0,6.73,22,0.05,1,40.5,3.0,0,0
317772,0,0,1.4,0,0.64,0,0.0,0.0,6,1
317832,1,0,1.79,0,0.26,0,0.0,0.0,2,1
317867,1,1,5.71,17,0.0,0,11.6,0.6,0,1
317901,0,0,1.57,22,0.0,0,0.0,0.0,0,1
318025,1,0,6.73,12,0.88,0,29.1,1.6,0,0
318027,0,0,0.64,21,0.01,0,0.0,0.0,0,1
318040,0,0,0.48,19,1.57,15,0.0,0.0,0,1
318047,1,0,6.73,22,0.03,0,51.4,2.3,0,0
318073,1,0,6.73,22,0.9,0,130.0,7.5,0,0
318104,1,0,1.24,10,0.0,0,0.0,0.0,0,1
318155,1,0,3.93,19,0.0,0,23.5,1.5,0,1
318229,1,1,0.92,22,0.01,0,0.0,0.0,0,1
318235,1,1,6.73,16,1.64,0,18.4,1.7,0,0
318257,1,1,6.73,22,0.02,1,56.0,2.2,0,0
318259,0,0,0.38,17,0.0,1,0.0,0.0,0,1
318264,1,0,6.73,20,1.87,0,27.7,4.8,0,0
318287,0,0,0.33,18,0.0,0,0.0,0.0,0,1
318426,1,0,2.5,0,0.0,1,5.3,0.3,6,1
318500,0,0,0.25,17,0.0,0,0.0,0.0,0,1
318567,0,0,1.03,56,1.01,2,0.0,0.0,0,1
318608,1,1,6.73,21,0.54,0,51.2,4.3,0,0
318641,1,0,6.73,22,1.15,0,40.9,6.6,0,0
318691,1,0,4.61,17,0.0,0,40.3,1.9,0,1
318718,1,0,1.34,12,0.0,1,0.0,0.0,0,1
318762,1,1,6.73,16,1.58,0,100.6,12.2,0,0
318795,1,1,5.68,22,0.0,1,81.3,8.2,0,1
318812,1,1,6.72,22,1.04,0,87.0,4.9,0,0
318832,1,0,6.72,22,0.05,0,42.7,15.0,0,0
318900,1,0,5.01,17,0.0,0,24.2,4.1,0,1
318946,1,1,3.65,16,0.0,0,9.1,0.3,0,1
319083,1,1,6.72,12,0.34,0,74.9,3.9,0,0
319215,0,0,1.75,16,0.0,0,0.0,0.0,0,1
319223,0,0,1.75,17,0.0,0,0.0,0.0,0,1
319285,0,0,0.43,20,0.0,0,0.0,0.0,0,1
319317,0,0,0.93,17,0.0,0,0.0,0.0,0,1
319322,0,0,1.79,47,0.25,0,0.0,0.0,0,1
319443,0,0,0.73,17,0.0,0,0.0,0.0,0,1
319449,1,1,6.72,22,1.95,1,33.4,2.3,0,0
319513,1,0,0.68,6,0.01,2,0.0,0.0,0,1
319515,0,0,2.61,13,0.0,0,32.1,5.2,0,1
319525,1,1,6.72,16,1.59,1,76.1,7.7,0,0
319626,1,0,4.2,23,0.0,0,25.8,2.6,0,1
319659,0,0,1.4,20,0.64,0,0.0,0.0,0,1
319701,1,1,6.72,18,1.82,0,83.1,4.4,0,0
319824,1,1,6.72,15,1.13,0,84.1,7.2,0,0
319925,0,0,1.53,20,0.51,0,0.0,0.0,0,1
319950,1,0,1.33,12,0.0,0,0.0,0.0,0,1
319987,1,0,3.99,18,0.0,0,25.0,1.7,0,1
319988,0,0,1.97,22,0.06,1,7.7,4.2,0,1
320002,1,1,6.72,10,1.41,0,3.4,1.4,0,0
320075,0,0,0.81,16,0.0,0,0.0,0.0,0,1
320083,0,0,0.15,19,1.88,0,0.0,0.0,0,1
320129,1,0,6.72,25,0.38,0,21.9,3.2,0,0
320229,0,0,0.42,0,1.61,0,0.0,0.0,4,1
320282,1,1,6.72,10,1.43,0,41.3,6.4,0,0
320444,0,0,1.32,0,0.0,0,0.0,0.0,4,1
320478,0,0,0.83,22,1.2,0,0.0,0.0,0,1
320485,1,1,6.72,18,1.85,0,68.7,6.3,0,0
320494,1,1,6.72,17,1.67,0,50.7,3.4,0,0
320516,1,0,6.72,22,0.05,0,12.3,0.7,0,0
320521,1,1,6.88,8,0.02,2,69.2,4.4,0,1
320597,1,1,6.72,25,0.13,0,11.4,1.6,0,0
320650,1,0,4.21,21,0.0,0,27.4,4.2,0,1
320715,1,1,6.71,16,1.58,0,138.4,11.0,0,0
320738,1,1,5.92,22,0.0,0,99.8,8.0,0,1
320788,0,0,1.16,23,0.87,0,0.0,0.0,0,1
320801,1,1,1.66,0,0.0,0,0.0,0.0,2,1
321022,1,0,6.71,20,1.15,1,91.8,5.3,0,0
321036,1,1,3.32,13,0.0,0,42.6,2.0,0,1
321069,1,0,0.46,7,0.0,0,0.0,0.0,0,1
321166,1,0,1.97,22,0.06,0,0.0,0.0,0,1
